current,voltage,temperature,power,time
0.0,3.6986,272.2843,0.0,9408.0
0.0,3.699,272.31699999999995,0.0,9409.0
0.0,3.6995,272.29479999999995,0.0,9410.0
0.0,3.7,272.3293,0.0,9411.0
0.0,3.7003,272.3259,0.0,9412.0
0.0,3.7007,272.32509999999996,0.0,9413.0
0.0,3.7012,272.294,0.0,9414.0
0.0,3.7015,272.3345,0.0,9415.0
0.0,3.702,272.27779999999996,0.0,9416.0
0.0,3.7024,272.26689999999996,0.0,9417.0
0.0,3.7028,272.23609999999996,0.0,9418.0
0.0,3.7031,272.2749,0.0,9419.0
0.0,3.7035,272.3379,0.0,9420.0
0.0,3.7039,272.3143,0.0,9421.0
0.0,3.7042,272.28999999999996,0.0,9422.0
0.0,3.7046,272.2586,0.0,9423.0
0.0,3.7049,272.3279,0.0,9424.0
0.0,3.7053,272.2399,0.0,9425.0
0.0,3.7056,272.25739999999996,0.0,9426.0
0.0,3.706,272.2498,0.0,9427.0
0.0,3.7064,272.24679999999995,0.0,9428.0
0.0,3.7067,272.06489999999997,0.0,9429.0
0.0,3.7069,272.1561,0.0,9430.0
0.0,3.7075,272.2661,0.0,9431.0
0.0,3.7078,272.19419999999997,0.0,9432.0
0.0,3.7081,272.18429999999995,0.0,9433.0
0.0,3.7084,272.1901,0.0,9434.0
0.0,3.7086,272.21169999999995,0.0,9435.0
0.0,3.7089,272.1656,0.0,9436.0
0.0,3.7093,272.2312,0.0,9437.0
0.0,3.7096,272.1318,0.0,9438.0
0.0,3.7098,272.1819,0.0,9439.0
0.0,3.7101,272.2025,0.0,9440.0
0.0,3.7105,272.2079,0.0,9441.0
0.0,3.7107,272.1737,0.0,9442.0
0.0,3.7109,272.19719999999995,0.0,9443.0
0.0,3.7113,272.27479999999997,0.0,9444.0
0.0,3.7116,272.22549999999995,0.0,9445.0
0.0,3.7117,272.2498,0.0,9446.0
0.0,3.7121,272.2507,0.0,9447.0
0.0,3.7124,272.2754,0.0,9448.0
0.0,3.7126,272.2845,0.0,9449.0
0.0,3.7129,272.20309999999995,0.0,9450.0
0.0,3.7131,272.3033,0.0,9451.0
0.0,3.7134,272.1672,0.0,9452.0
0.0,3.7137,272.27389999999997,0.0,9453.0
0.0,3.7139,272.21909999999997,0.0,9454.0
0.0,3.7141,272.1978,0.0,9455.0
0.0,3.7144,272.25169999999997,0.0,9456.0
0.0,3.7147,272.21779999999995,0.0,9457.0
0.0,3.7149,272.25449999999995,0.0,9458.0
0.0,3.715,272.26829999999995,0.0,9459.0
0.0,3.7153,272.2985,0.0,9460.0
0.0,3.7155,272.2616,0.0,9461.0
0.0,3.7157,272.2338,0.0,9462.0
0.0,3.716,272.2439,0.0,9463.0
0.0,3.7162,272.1941,0.0,9464.0
0.0,3.7166,272.17949999999996,0.0,9465.0
0.0,3.7167,272.19649999999996,0.0,9466.0
0.0,3.7169,272.1722,0.0,9467.0
0.0,3.7171,272.1735,0.0,9468.0
0.0,3.7172,272.2512,0.0,9469.0
0.0,3.7175,272.1896,0.0,9470.0
0.0,3.7177,272.1799,0.0,9471.0
0.0,3.7178,272.00899999999996,0.0,9472.0
0.0,3.7181,272.19239999999996,0.0,9473.0
0.0,3.7181,272.1316,0.0,9474.0
0.0,3.7184,272.17449999999997,0.0,9475.0
0.0,3.7186,272.0068,0.0,9476.0
0.0,3.7188,272.1943,0.0,9477.0
0.0,3.7191,272.0521,0.0,9478.0
0.0,3.7192,272.2099,0.0,9479.0
0.0,3.7194,272.1456,0.0,9480.0
0.0,3.7196,272.1508,0.0,9481.0
0.0,3.7196,272.0136,0.0,9482.0
0.0,3.7199,272.10929999999996,0.0,9483.0
0.0,3.7201,272.1089,0.0,9484.0
0.0,3.7202,272.13039999999995,0.0,9485.0
0.0,3.7205,272.00759999999997,0.0,9486.0
0.0,3.7206,272.0856,0.0,9487.0
0.0,3.7207,272.08119999999997,0.0,9488.0
0.0,3.721,272.0938,0.0,9489.0
0.0,3.7211,272.05589999999995,0.0,9490.0
0.0,3.7213,272.13689999999997,0.0,9491.0
0.0,3.7214,272.0539,0.0,9492.0
0.0,3.7215,272.11609999999996,0.0,9493.0
0.0,3.7216,272.0302,0.0,9494.0
0.0,3.7219,272.07989999999995,0.0,9495.0
0.0,3.722,272.05559999999997,0.0,9496.0
0.0,3.7222,271.98819999999995,0.0,9497.0
0.0,3.7224,271.94849999999997,0.0,9498.0
0.0,3.7224,271.99199999999996,0.0,9499.0
0.0,3.7227,272.0553,0.0,9500.0
0.0,3.7229,272.0184,0.0,9501.0
0.0,3.7231,272.0267,0.0,9502.0
0.0,3.7229,271.971,0.0,9503.0
0.0,3.7233,272.0134,0.0,9504.0
0.0,3.7233,272.063,0.0,9505.0
0.0,3.7234,272.0141,0.0,9506.0
0.0,3.7236,272.0478,0.0,9507.0
0.0,3.7238,272.06109999999995,0.0,9508.0
0.0,3.724,272.131,0.0,9509.0
0.0,3.7241,272.08689999999996,0.0,9510.0
0.0,3.7242,272.0979,0.0,9511.0
0.0,3.7244,272.0125,0.0,9512.0
0.0,3.7243,272.01579999999996,0.0,9513.0
0.0,3.7246,272.06579999999997,0.0,9514.0
0.0,3.7246,272.0598,0.0,9515.0
0.0,3.7248,272.0284,0.0,9516.0
0.0,3.7249,272.0471,0.0,9517.0
0.0,3.7249,271.9973,0.0,9518.0
0.0,3.725,272.0057,0.0,9519.0
0.0,3.7252,271.9765,0.0,9520.0
0.0,3.7252,271.9796,0.0,9521.0
0.0,3.7255,271.9423,0.0,9522.0
0.0,3.7255,271.9568,0.0,9523.0
0.0,3.7256,271.90999999999997,0.0,9524.0
0.0,3.7257,271.94969999999995,0.0,9525.0
0.0,3.7258,272.0035,0.0,9526.0
0.0,3.726,271.9599,0.0,9527.0
0.0,3.7261,271.943,0.0,9528.0
0.0,3.7261,271.9787,0.0,9529.0
0.0,3.7262,271.96689999999995,0.0,9530.0
0.0,3.7264,271.929,0.0,9531.0
0.0,3.7266,272.0007,0.0,9532.0
0.0,3.7267,271.9419,0.0,9533.0
0.0,3.7267,271.91459999999995,0.0,9534.0
0.0,3.7268,271.91679999999997,0.0,9535.0
0.0,3.727,271.86159999999995,0.0,9536.0
0.0,3.727,271.8687,0.0,9537.0
0.0,3.7272,271.8619,0.0,9538.0
0.0,3.7273,271.82989999999995,0.0,9539.0
0.0,3.7274,271.8692,0.0,9540.0
0.0,3.7275,271.8107,0.0,9541.0
0.0,3.7276,271.7989,0.0,9542.0
0.0,3.7276,271.7797,0.0,9543.0
0.0,3.7279,271.8492,0.0,9544.0
0.0,3.7278,271.84499999999997,0.0,9545.0
0.0,3.728,271.80969999999996,0.0,9546.0
0.0,3.728,271.81419999999997,0.0,9547.0
0.0,3.728,271.779,0.0,9548.0
0.0,3.7282,271.8014,0.0,9549.0
0.0,3.7283,271.7625,0.0,9550.0
0.0,3.7284,271.7616,0.0,9551.0
0.0,3.7284,271.84569999999997,0.0,9552.0
0.0,3.7285,271.7618,0.0,9553.0
0.0,3.7286,271.5784,0.0,9554.0
0.0,3.7287,271.80879999999996,0.0,9555.0
0.0,3.7287,271.7985,0.0,9556.0
0.0,3.7288,271.68539999999996,0.0,9557.0
0.0,3.729,271.7496,0.0,9558.0
0.0,3.7289,271.7424,0.0,9559.0
0.0,3.7291,271.7523,0.0,9560.0
0.0,3.7291,271.74559999999997,0.0,9561.0
0.0,3.7291,271.73879999999997,0.0,9562.0
0.0,3.7292,271.7623,0.0,9563.0
0.0,3.7294,271.68989999999997,0.0,9564.0
0.0,3.7296,271.5506,0.0,9565.0
0.0,3.7295,271.5675,0.0,9566.0
0.0,3.7295,271.6882,0.0,9567.0
0.0,3.7297,271.644,0.0,9568.0
0.0,3.7298,271.7018,0.0,9569.0
0.0,3.7299,271.5682,0.0,9570.0
0.0,3.7299,271.709,0.0,9571.0
0.0,3.7299,271.6636,0.0,9572.0
0.0,3.7301,271.69309999999996,0.0,9573.0
0.0,3.7301,271.4858,0.0,9574.0
0.0,3.7303,271.63079999999997,0.0,9575.0
0.0,3.7303,271.6889,0.0,9576.0
0.0,3.7302,271.6035,0.0,9577.0
0.0,3.7303,271.60089999999997,0.0,9578.0
0.0,3.7304,271.6054,0.0,9579.0
0.0,3.7306,271.6373,0.0,9580.0
0.0,3.7307,271.58119999999997,0.0,9581.0
0.0,3.7306,271.6038,0.0,9582.0
0.0,3.7307,271.5952,0.0,9583.0
0.0,3.7307,271.55249999999995,0.0,9584.0
0.0,3.731,271.52849999999995,0.0,9585.0
0.0,3.731,271.529,0.0,9586.0
0.0,3.7309,271.6266,0.0,9587.0
0.0,3.7311,271.6298,0.0,9588.0
0.0,3.731,271.6076,0.0,9589.0
0.0,3.7311,271.59729999999996,0.0,9590.0
0.0,3.7313,271.52479999999997,0.0,9591.0
0.0,3.7313,271.602,0.0,9592.0
0.0,3.7313,271.5505,0.0,9593.0
0.0,3.7314,271.59279999999995,0.0,9594.0
0.0,3.7315,271.5892,0.0,9595.0
0.0,3.7316,271.5977,0.0,9596.0
0.0,3.7316,271.60749999999996,0.0,9597.0
0.0,3.7316,271.55269999999996,0.0,9598.0
0.0,3.7316,271.553,0.0,9599.0
0.0,3.7318,271.6438,0.0,9600.0
0.0,3.7318,271.5798,0.0,9601.0
0.0,3.7318,271.53229999999996,0.0,9602.0
0.0,3.7319,271.5569,0.0,9603.0
0.0,3.7319,271.5569,0.0,9604.0
0.0,3.732,271.53589999999997,0.0,9605.0
0.0,3.732,271.58439999999996,0.0,9606.0
0.0,3.7321,271.58439999999996,0.0,9607.0
0.0,3.7321,271.5825,0.0,9608.0
0.0,3.7323,271.57579999999996,0.0,9609.0
0.0,3.7322,271.48969999999997,0.0,9610.0
0.0,3.7323,271.4906,0.0,9611.0
0.0,3.7323,271.4926,0.0,9612.0
0.0,3.7325,271.59709999999995,0.0,9613.0
0.0,3.7324,271.52939999999995,0.0,9614.0
0.0,3.7324,271.48539999999997,0.0,9615.0
0.0,3.7326,271.47549999999995,0.0,9616.0
0.0,3.7326,271.53729999999996,0.0,9617.0
0.0,3.7327,271.5456,0.0,9618.0
0.0,3.7328,271.39799999999997,0.0,9619.0
0.0,3.7327,271.4923,0.0,9620.0
0.0,3.7328,271.4407,0.0,9621.0
0.0,3.7328,271.4636,0.0,9622.0
0.0,3.7329,271.481,0.0,9623.0
0.0,3.733,271.5336,0.0,9624.0
0.0,3.733,271.41519999999997,0.0,9625.0
0.0,3.733,271.50239999999997,0.0,9626.0
0.0,3.733,271.4466,0.0,9627.0
0.0,3.7331,271.4455,0.0,9628.0
0.0,3.7331,271.479,0.0,9629.0
0.0,3.7331,271.4111,0.0,9630.0
0.0,3.7332,271.51489999999995,0.0,9631.0
0.0,3.7334,271.5779,0.0,9632.0
0.0,3.7333,271.45619999999997,0.0,9633.0
0.0,3.7333,271.44419999999997,0.0,9634.0
0.0,3.7334,271.4215,0.0,9635.0
0.0,3.7335,271.4948,0.0,9636.0
0.0,3.7335,271.36679999999996,0.0,9637.0
0.0,3.7334,271.3177,0.0,9638.0
0.0,3.7336,271.4387,0.0,9639.0
0.0,3.7336,271.43449999999996,0.0,9640.0
0.0,3.7337,271.42089999999996,0.0,9641.0
0.0,3.7337,271.41409999999996,0.0,9642.0
0.0,3.7337,271.4221,0.0,9643.0
0.0,3.7338,271.4699,0.0,9644.0
0.0,3.7338,271.48999999999995,0.0,9645.0
0.0,3.7338,271.42109999999997,0.0,9646.0
0.0,3.7338,271.5334,0.0,9647.0
0.0,3.7338,271.4704,0.0,9648.0
0.0,3.7339,271.3305,0.0,9649.0
0.0,3.7341,271.4283,0.0,9650.0
0.0,3.7341,271.49739999999997,0.0,9651.0
0.0,3.7341,271.2697,0.0,9652.0
0.0,3.7341,271.4206,0.0,9653.0
0.0,3.7341,271.39799999999997,0.0,9654.0
0.0,3.7343,271.38169999999997,0.0,9655.0
0.0,3.7342,271.4256,0.0,9656.0
0.0,3.7343,271.31539999999995,0.0,9657.0
0.0,3.7343,271.33619999999996,0.0,9658.0
0.0,3.7342,271.3431,0.0,9659.0
0.0,3.7344,271.40319999999997,0.0,9660.0
0.0,3.7344,271.34799999999996,0.0,9661.0
0.0,3.7345,271.20189999999997,0.0,9662.0
0.0,3.7344,271.33779999999996,0.0,9663.0
0.0,3.7346,271.3153,0.0,9664.0
0.0,3.7345,271.3272,0.0,9665.0
0.0,3.7346,271.3633,0.0,9666.0
0.0,3.7346,271.39059999999995,0.0,9667.0
0.0,3.7346,271.2792,0.0,9668.0
0.0,3.7347,271.3205,0.0,9669.0
0.0,3.7347,271.26959999999997,0.0,9670.0
0.0,3.7347,271.26259999999996,0.0,9671.0
0.0,3.7348,271.308,0.0,9672.0
0.0,3.7348,271.36949999999996,0.0,9673.0
0.0,3.7349,271.2935,0.0,9674.0
0.0,3.7349,271.34069999999997,0.0,9675.0
0.0,3.7347,271.30949999999996,0.0,9676.0
0.0,3.735,271.3515,0.0,9677.0
0.0,3.7349,271.29339999999996,0.0,9678.0
0.0,3.735,271.28999999999996,0.0,9679.0
0.0,3.735,271.2403,0.0,9680.0
0.0,3.7351,271.36159999999995,0.0,9681.0
0.0,3.735,271.30719999999997,0.0,9682.0
0.0,3.7352,271.3356,0.0,9683.0
0.0,3.7351,271.3651,0.0,9684.0
0.0,3.7352,271.3891,0.0,9685.0
0.0,3.7351,271.3485,0.0,9686.0
0.0,3.7352,271.32439999999997,0.0,9687.0
0.0,3.7353,271.28409999999997,0.0,9688.0
0.0,3.7352,271.3314,0.0,9689.0
0.0,3.7354,271.28049999999996,0.0,9690.0
0.0,3.7354,271.28279999999995,0.0,9691.0
0.0,3.7353,271.3211,0.0,9692.0
0.0,3.7355,271.3567,0.0,9693.0
0.0,3.7355,271.2693,0.0,9694.0
0.0,3.7355,271.3624,0.0,9695.0
0.0,3.7355,271.2861,0.0,9696.0
0.0,3.7354,271.26709999999997,0.0,9697.0
0.0,3.7355,271.33029999999997,0.0,9698.0
0.0,3.7356,271.2652,0.0,9699.0
0.0,3.7355,271.27119999999996,0.0,9700.0
0.0,3.7356,271.35979999999995,0.0,9701.0
0.0,3.7357,271.3279,0.0,9702.0
0.0,3.7358,271.28099999999995,0.0,9703.0
0.0,3.7357,271.2136,0.0,9704.0
0.0,3.7357,271.1504,0.0,9705.0
0.0,3.7359,271.19469999999995,0.0,9706.0
0.0,3.7358,271.2158,0.0,9707.0
0.0,3.7358,271.2634,0.0,9708.0
0.0,3.7359,271.2097,0.0,9709.0
0.0,3.7358,271.1477,0.0,9710.0
0.0,3.7358,271.18289999999996,0.0,9711.0
0.0,3.7359,271.21209999999996,0.0,9712.0
0.0,3.736,271.2677,0.0,9713.0
0.0,3.7359,271.2152,0.0,9714.0
0.0,3.736,271.1069,0.0,9715.0
0.0,3.736,271.1975,0.0,9716.0
0.0,3.736,271.2022,0.0,9717.0
0.0,3.736,271.12129999999996,0.0,9718.0
0.0,3.736,271.19809999999995,0.0,9719.0
0.0,3.7362,271.11379999999997,0.0,9720.0
0.0,3.7361,271.14349999999996,0.0,9721.0
0.0,3.7362,271.20939999999996,0.0,9722.0
0.0,3.7362,271.22069999999997,0.0,9723.0
0.0,3.7361,271.17629999999997,0.0,9724.0
0.0,3.7362,271.1948,0.0,9725.0
0.0,3.7362,271.1694,0.0,9726.0
0.0,3.7363,271.1662,0.0,9727.0
0.0,3.7363,271.17769999999996,0.0,9728.0
0.0,3.7363,271.17319999999995,0.0,9729.0
0.0,3.7363,271.2045,0.0,9730.0
0.0,3.7363,271.0609,0.0,9731.0
0.0,3.7364,271.2226,0.0,9732.0
0.0,3.7365,271.1859,0.0,9733.0
0.0,3.7364,271.24289999999996,0.0,9734.0
0.0,3.7366,271.15909999999997,0.0,9735.0
0.0,3.7364,271.07869999999997,0.0,9736.0
0.0,3.7365,271.1705,0.0,9737.0
0.0,3.7365,271.21389999999997,0.0,9738.0
0.0,3.7366,271.13039999999995,0.0,9739.0
0.0,3.7365,271.1294,0.0,9740.0
0.0,3.7367,271.1671,0.0,9741.0
0.0,3.7366,271.1717,0.0,9742.0
0.0,3.7367,271.09139999999996,0.0,9743.0
0.0,3.7367,271.13379999999995,0.0,9744.0
0.0,3.7367,271.2449,0.0,9745.0
0.0,3.7367,271.258,0.0,9746.0
0.0,3.7367,271.25969999999995,0.0,9747.0
0.0,3.7368,271.0695,0.0,9748.0
0.0,3.7368,271.2145,0.0,9749.0
0.0,3.7369,271.25809999999996,0.0,9750.0
0.0,3.7369,271.2401,0.0,9751.0
0.0,3.7368,271.22799999999995,0.0,9752.0
0.0,3.7368,271.2596,0.0,9753.0
0.0,3.7368,271.19309999999996,0.0,9754.0
0.0,3.7368,271.25289999999995,0.0,9755.0
0.0,3.737,271.2064,0.0,9756.0
0.0,3.7369,271.18879999999996,0.0,9757.0
0.0,3.7369,271.23359999999997,0.0,9758.0
0.0,3.737,271.14119999999997,0.0,9759.0
0.0,3.7369,271.2292,0.0,9760.0
0.0,3.737,271.1731,0.0,9761.0
0.0,3.737,271.2308,0.0,9762.0
0.0,3.7371,271.2075,0.0,9763.0
0.0,3.7371,271.1003,0.0,9764.0
0.0,3.7371,271.1255,0.0,9765.0
0.0,3.737,271.1696,0.0,9766.0
0.0,3.7372,271.1658,0.0,9767.0
0.0,3.7372,271.1595,0.0,9768.0
0.0,3.7371,271.171,0.0,9769.0
0.0,3.7372,271.0918,0.0,9770.0
0.0,3.7372,271.1722,0.0,9771.0
0.0,3.7372,271.14149999999995,0.0,9772.0
0.0,3.7372,271.1422,0.0,9773.0
0.0,3.7372,271.0107,0.0,9774.0
0.0,3.7372,271.16319999999996,0.0,9775.0
0.0,3.7373,271.1165,0.0,9776.0
0.0,3.7373,271.1631,0.0,9777.0
0.0,3.7374,271.12399999999997,0.0,9778.0
0.0,3.7374,271.2168,0.0,9779.0
0.0,3.7372,271.2482,0.0,9780.0
0.0,3.7374,271.20029999999997,0.0,9781.0
0.0,3.7375,270.9632,0.0,9782.0
0.0,3.7375,271.15779999999995,0.0,9783.0
0.0,3.7375,271.0449,0.0,9784.0
0.0,3.7374,271.0813,0.0,9785.0
0.0,3.7375,271.12309999999997,0.0,9786.0
0.0,3.7375,271.15439999999995,0.0,9787.0
0.0,3.7376,271.1728,0.0,9788.0
0.0,3.7375,271.02139999999997,0.0,9789.0
0.0,3.7376,271.0343,0.0,9790.0
0.0,3.7375,271.2247,0.0,9791.0
0.0,3.7377,271.1713,0.0,9792.0
0.0,3.7376,271.16179999999997,0.0,9793.0
0.0,3.7377,271.18359999999996,0.0,9794.0
0.0,3.7376,271.2111,0.0,9795.0
0.0,3.7376,271.18859999999995,0.0,9796.0
0.0,3.7377,271.1828,0.0,9797.0
0.0,3.7376,271.202,0.0,9798.0
0.0,3.7377,271.22459999999995,0.0,9799.0
0.0,3.7377,271.2473,0.0,9800.0
0.0,3.7377,271.1416,0.0,9801.0
0.0,3.7377,271.1724,0.0,9802.0
0.0,3.7378,271.05199999999996,0.0,9803.0
0.0,3.7378,271.02079999999995,0.0,9804.0
0.0,3.7378,271.138,0.0,9805.0
0.0,3.7378,271.0732,0.0,9806.0
0.0,3.7379,271.1033,0.0,9807.0
0.0,3.7378,271.1316,0.0,9808.0
0.0,3.7378,271.08939999999996,0.0,9809.0
0.0,3.7379,271.0311,0.0,9810.0
0.0,3.7379,271.0476,0.0,9811.0
0.0,3.7379,271.02389999999997,0.0,9812.0
0.0,3.7379,271.0548,0.0,9813.0
0.0,3.738,271.02439999999996,0.0,9814.0
0.0,3.738,271.04429999999996,0.0,9815.0
0.0,3.738,271.0037,0.0,9816.0
0.0,3.738,271.0786,0.0,9817.0
0.0,3.7381,271.0641,0.0,9818.0
0.0,3.7381,270.9828,0.0,9819.0
0.0,3.7382,270.929,0.0,9820.0
0.0,3.738,271.0886,0.0,9821.0
0.0,3.7381,271.0306,0.0,9822.0
0.0,3.7381,270.9998,0.0,9823.0
0.0,3.7381,270.9806,0.0,9824.0
0.0,3.7382,271.01009999999997,0.0,9825.0
0.0,3.7382,270.83579999999995,0.0,9826.0
0.0,3.7381,271.0249,0.0,9827.0
0.0,3.7381,270.9935,0.0,9828.0
0.0,3.7382,270.8812,0.0,9829.0
0.0,3.7383,271.05719999999997,0.0,9830.0
0.0,3.7383,271.04019999999997,0.0,9831.0
0.0,3.7383,271.1233,0.0,9832.0
0.0,3.7383,271.00939999999997,0.0,9833.0
0.0,3.7384,270.99989999999997,0.0,9834.0
0.0,3.7382,270.9452,0.0,9835.0
0.0,3.7383,271.0066,0.0,9836.0
0.0,3.7383,271.0754,0.0,9837.0
0.0,3.7383,270.98359999999997,0.0,9838.0
0.0,3.7384,271.04409999999996,0.0,9839.0
0.0,3.7383,271.11339999999996,0.0,9840.0
0.0,3.7384,270.9964,0.0,9841.0
0.0,3.7383,271.02389999999997,0.0,9842.0
0.0,3.7385,271.08369999999996,0.0,9843.0
0.0,3.7383,271.0215,0.0,9844.0
0.0,3.7383,271.03749999999997,0.0,9845.0
0.0,3.7384,271.053,0.0,9846.0
0.0,3.7385,271.05949999999996,0.0,9847.0
0.0,3.7385,271.02419999999995,0.0,9848.0
0.0,3.7384,270.9427,0.0,9849.0
0.0,3.7385,271.07579999999996,0.0,9850.0
0.0,3.7385,271.15209999999996,0.0,9851.0
0.0,3.7386,271.15319999999997,0.0,9852.0
0.0,3.7385,271.07079999999996,0.0,9853.0
0.0,3.7386,271.09529999999995,0.0,9854.0
0.0,3.7387,271.07989999999995,0.0,9855.0
0.0,3.7385,271.08389999999997,0.0,9856.0
0.0,3.7386,271.1312,0.0,9857.0
0.0,3.7386,271.0589,0.0,9858.0
0.0,3.7386,271.1336,0.0,9859.0
0.0,3.7386,271.1475,0.0,9860.0
0.0,3.7386,271.0347,0.0,9861.0
0.0,3.7388,271.0809,0.0,9862.0
0.0,3.7386,271.03569999999996,0.0,9863.0
0.0,3.7387,271.0626,0.0,9864.0
0.0,3.7387,271.03029999999995,0.0,9865.0
0.0,3.7386,271.06789999999995,0.0,9866.0
0.0,3.7388,271.0333,0.0,9867.0
0.0,3.7387,271.01279999999997,0.0,9868.0
0.0,3.7388,271.0376,0.0,9869.0
0.0,3.7389,271.03189999999995,0.0,9870.0
0.0,3.7387,271.00809999999996,0.0,9871.0
0.0,3.7388,270.9948,0.0,9872.0
0.0,3.7387,270.95369999999997,0.0,9873.0
0.0,3.7388,271.0292,0.0,9874.0
0.0,3.7388,270.8864,0.0,9875.0
0.0,3.7388,271.0236,0.0,9876.0
0.0,3.7389,270.98359999999997,0.0,9877.0
0.0,3.7389,271.0494,0.0,9878.0
0.0,3.7388,270.94649999999996,0.0,9879.0
0.0,3.7388,270.96229999999997,0.0,9880.0
0.0,3.739,270.9727,0.0,9881.0
0.0,3.7388,270.94579999999996,0.0,9882.0
0.0,3.7389,270.9597,0.0,9883.0
0.0,3.7389,271.0062,0.0,9884.0
0.0,3.739,271.0419,0.0,9885.0
0.0,3.7389,270.97769999999997,0.0,9886.0
0.0,3.7389,270.88349999999997,0.0,9887.0
0.0,3.7389,270.94509999999997,0.0,9888.0
0.0,3.7391,270.9321,0.0,9889.0
0.0,3.7391,270.94169999999997,0.0,9890.0
0.0,3.739,270.95189999999997,0.0,9891.0
0.0,3.7391,270.84659999999997,0.0,9892.0
0.0,3.7391,270.9183,0.0,9893.0
0.0,3.7391,270.90189999999996,0.0,9894.0
0.0,3.7391,270.8796,0.0,9895.0
0.0,3.739,270.9312,0.0,9896.0
0.0,3.7392,270.87539999999996,0.0,9897.0
0.0,3.7391,270.8768,0.0,9898.0
0.0,3.7391,270.9466,0.0,9899.0
0.0,3.7392,270.9641,0.0,9900.0
0.0,3.7391,270.9487,0.0,9901.0
0.0,3.7391,270.98049999999995,0.0,9902.0
0.0,3.7392,270.9172,0.0,9903.0
0.0,3.7392,270.9369,0.0,9904.0
0.0,3.7393,270.9677,0.0,9905.0
0.0,3.7391,270.9792,0.0,9906.0
0.0,3.7392,270.86269999999996,0.0,9907.0
0.0,3.7392,270.93339999999995,0.0,9908.0
0.0,3.7392,271.0173,0.0,9909.0
0.0,3.7392,271.00399999999996,0.0,9910.0
0.0,3.7393,271.00829999999996,0.0,9911.0
0.0,3.7394,270.976,0.0,9912.0
0.0,3.7392,270.9928,0.0,9913.0
0.0,3.7393,271.037,0.0,9914.0
0.0,3.7394,271.0322,0.0,9915.0
0.0,3.7392,270.9511,0.0,9916.0
0.0,3.7394,270.986,0.0,9917.0
0.0,3.7394,270.9921,0.0,9918.0
0.0,3.7393,271.05159999999995,0.0,9919.0
0.0,3.7394,271.02009999999996,0.0,9920.0
0.0,3.7394,271.0754,0.0,9921.0
0.0,3.7395,270.9794,0.0,9922.0
0.0,3.7394,271.0032,0.0,9923.0
0.0,3.7395,270.99379999999996,0.0,9924.0
0.0,3.7394,270.9276,0.0,9925.0
0.0,3.7393,271.03369999999995,0.0,9926.0
0.0,3.7394,270.9772,0.0,9927.0
0.0,3.7394,270.9969,0.0,9928.0
0.0,3.7395,271.0934,0.0,9929.0
0.0,3.7394,271.0772,0.0,9930.0
0.0,3.7396,271.0096,0.0,9931.0
0.0,3.7396,271.0567,0.0,9932.0
0.0,3.7395,270.97749999999996,0.0,9933.0
0.0,3.7395,270.9573,0.0,9934.0
0.0,3.7395,271.0433,0.0,9935.0
0.0,3.7396,271.0155,0.0,9936.0
0.0,3.7394,271.02259999999995,0.0,9937.0
0.0,3.7396,271.06129999999996,0.0,9938.0
0.0,3.7395,270.9598,0.0,9939.0
0.0,3.7395,271.0539,0.0,9940.0
0.0,3.7396,270.99649999999997,0.0,9941.0
0.0,3.7395,270.9233,0.0,9942.0
0.0,3.7396,270.9812,0.0,9943.0
0.0,3.7396,271.02099999999996,0.0,9944.0
0.0,3.7396,270.887,0.0,9945.0
0.0,3.7397,270.95439999999996,0.0,9946.0
0.0,3.7396,270.93719999999996,0.0,9947.0
0.0,3.7396,270.98749999999995,0.0,9948.0
0.0,3.7397,270.9769,0.0,9949.0
0.0,3.7397,270.844,0.0,9950.0
0.0,3.7396,270.9256,0.0,9951.0
0.0,3.7397,270.95939999999996,0.0,9952.0
0.0,3.7397,270.9099,0.0,9953.0
0.0,3.7397,270.921,0.0,9954.0
0.0,3.7397,270.9367,0.0,9955.0
0.0,3.7398,270.78049999999996,0.0,9956.0
0.0,3.7398,270.8699,0.0,9957.0
0.0,3.7397,270.9366,0.0,9958.0
0.0,3.7398,270.8424,0.0,9959.0
0.0,3.7398,270.8665,0.0,9960.0
0.0,3.7398,270.76939999999996,0.0,9961.0
0.0,3.7397,270.85999999999996,0.0,9962.0
0.0,3.7398,270.78679999999997,0.0,9963.0
0.0,3.7399,270.7981,0.0,9964.0
0.0,3.7399,270.81669999999997,0.0,9965.0
0.0,3.7399,270.74179999999996,0.0,9966.0
0.0,3.7398,270.7274,0.0,9967.0
0.0,3.7398,270.7605,0.0,9968.0
0.0,3.7398,270.79519999999997,0.0,9969.0
0.0,3.7399,270.777,0.0,9970.0
0.0,3.7398,270.7725,0.0,9971.0
0.0,3.74,270.55449999999996,0.0,9972.0
0.0,3.7399,270.74309999999997,0.0,9973.0
0.0,3.74,270.63009999999997,0.0,9974.0
0.0,3.7399,270.68379999999996,0.0,9975.0
0.0,3.7399,270.6712,0.0,9976.0
0.0,3.7399,270.51099999999997,0.0,9977.0
0.0,3.74,270.69919999999996,0.0,9978.0
0.0,3.7399,270.6823,0.0,9979.0
0.0,3.74,270.7695,0.0,9980.0
0.0,3.74,270.69129999999996,0.0,9981.0
0.0,3.74,270.7188,0.0,9982.0
0.0,3.7401,270.70029999999997,0.0,9983.0
0.0,3.74,270.73449999999997,0.0,9984.0
0.0,3.74,270.7394,0.0,9985.0
0.0,3.7399,270.75329999999997,0.0,9986.0
0.0,3.74,270.61609999999996,0.0,9987.0
